SH600259	2012-01-04	2014-12-12
SH600376	2005-01-01	2014-12-12
SH600403	2013-07-01	2014-12-12
SH600546	2011-01-04	2014-12-12
SH600895	2005-01-01	2014-12-12
SH601139	2013-07-01	2014-12-12
SH601238	2013-01-04	2014-12-12
SH600219	2005-01-01	2014-12-12
SH601666	2005-01-01	2014-12-12
SH601099	2012-01-04	2014-06-13
SH601717	2011-07-01	2014-06-13
SH600582	2013-01-04	2014-06-13
SH601369	2011-01-04	2014-06-13
SZ000528	2005-01-01	2014-06-13
SZ000703	2012-07-02	2014-06-13
SZ000933	2005-01-01	2014-06-13
SZ002069	2011-07-01	2014-06-13
SZ002155	2005-01-01	2014-06-13
SZ002299	2012-01-04	2014-06-13
SZ002431	2012-01-04	2014-06-13
SH600160	2012-01-04	2014-06-13
SH600266	2005-01-01	2014-06-13
SH600528	2005-01-01	2014-06-13
SZ000596	2013-01-04	2014-06-13
SH600598	2005-01-01	2014-06-13
SH600997	2005-01-01	2014-06-13
SH600694	2005-01-01	2014-06-13
SH601106	2011-01-04	2014-06-13
SZ000046	2012-07-02	2014-06-13
SH601001	2005-01-01	2014-06-13
SH601101	2011-01-04	2014-06-13
SH600971	2011-07-01	2014-06-13
SH600970	2009-07-01	2014-06-13
SH600859	2011-07-01	2014-06-13
SH600811	2005-01-01	2014-06-13
SH600508	2005-01-01	2013-12-13
SH601788	2010-07-01	2013-12-13
SZ002128	2005-01-01	2013-12-13
SZ000027	2013-07-01	2013-12-13
SZ000059	2005-01-01	2013-12-13
SH600881	2005-01-01	2013-12-13
SZ000539	2013-07-01	2013-12-13
SZ000780	2010-01-04	2013-12-13
SZ000807	2005-01-01	2013-12-13
SZ000883	2013-01-04	2013-12-13
SZ000969	2005-01-01	2013-12-13
SZ002092	2011-01-04	2013-12-13
